CodMun,REGIAO,COD UF,UF,NOME MUNIC,POP EST,CLASSE POP
3503604,SE,35,SP,Areiópolis,11107,3 - 10001 até 20000
3503703,SE,35,SP,Ariranha,9451,2 - 5001 até 10000
3503802,SE,35,SP,Artur Nogueira,51986,5 - 50001 até 100000
3503901,SE,35,SP,Arujá,86430,5 - 50001 até 100000
3503950,SE,35,SP,Aspásia,1842,1 - Até 5000
3504008,SE,35,SP,Assis,102924,6 - 100001 até 500000
3504107,SE,35,SP,Atibaia,139683,6 - 100001 até 500000
3504206,SE,35,SP,Auriflama,15085,3 - 10001 até 20000
3504305,SE,35,SP,Avaí,5337,2 - 5001 até 10000
3504404,SE,35,SP,Avanhandava,13112,3 - 10001 até 20000
3504503,SE,35,SP,Avaré,89479,5 - 50001 até 100000
3504602,SE,35,SP,Bady Bassitt,16843,3 - 10001 até 20000
3504701,SE,35,SP,Balbinos,5188,2 - 5001 até 10000
3504800,SE,35,SP,Bálsamo,8908,2 - 5001 até 10000
3504909,SE,35,SP,Bananal,10867,3 - 10001 até 20000
3505005,SE,35,SP,Barão de Antonina,3406,1 - Até 5000
3505104,SE,35,SP,Barbosa,7251,2 - 5001 até 10000
3505203,SE,35,SP,Bariri,34602,4 - 20001 até 50000
3505302,SE,35,SP,Barra Bonita,36331,4 - 20001 até 50000
3505351,SE,35,SP,Barra do Chapéu,5653,2 - 5001 até 10000
3505401,SE,35,SP,Barra do Turvo,7781,2 - 5001 até 10000
3505500,SE,35,SP,Barretos,120638,6 - 100001 até 500000
3505609,SE,35,SP,Barrinha,31921,4 - 20001 até 50000
3505708,SE,35,SP,Barueri,267534,6 - 100001 até 500000
3505807,SE,35,SP,Bastos,21073,4 - 20001 até 50000
3505906,SE,35,SP,Batatais,61480,5 - 50001 até 100000
3506003,SE,35,SP,Bauru,371690,6 - 100001 até 500000
3506102,SE,35,SP,Bebedouro,77761,5 - 50001 até 100000
3506201,SE,35,SP,Bento de Abreu,2925,1 - Até 5000
3506300,SE,35,SP,Bernardino de Campos,11180,3 - 10001 até 20000
3506359,SE,35,SP,Bertioga,59297,5 - 50001 até 100000
3506409,SE,35,SP,Bilac,7837,2 - 5001 até 10000
3506508,SE,35,SP,Birigui,120692,6 - 100001 até 500000
3506607,SE,35,SP,Biritiba-Mirim,31793,4 - 20001 até 50000
3506706,SE,35,SP,Boa Esperança do Sul,14727,3 - 10001 até 20000
3506805,SE,35,SP,Bocaina,12040,3 - 10001 até 20000
3506904,SE,35,SP,Bofete,11236,3 - 10001 até 20000
3507001,SE,35,SP,Boituva,57910,5 - 50001 até 100000
3507100,SE,35,SP,Bom Jesus dos Perdões,24023,4 - 20001 até 50000
3507159,SE,35,SP,Bom Sucesso de Itararé,3888,1 - Até 5000
3507209,SE,35,SP,Borá,839,1 - Até 5000
3507308,SE,35,SP,Boracéia,4717,1 - Até 5000
3507407,SE,35,SP,Borborema,15791,3 - 10001 até 20000
3507456,SE,35,SP,Borebi,2577,1 - Até 5000
3507506,SE,35,SP,Botucatu,142546,6 - 100001 até 500000
3507605,SE,35,SP,Bragança Paulista,164163,6 - 100001 até 500000
3507704,SE,35,SP,Braúna,5557,2 - 5001 até 10000
3507753,SE,35,SP,Brejo Alegre,2812,1 - Até 5000
3507803,SE,35,SP,Brodowski,24092,4 - 20001 até 50000
3507902,SE,35,SP,Brotas,23858,4 - 20001 até 50000
3508009,SE,35,SP,Buri,19737,3 - 10001 até 20000
3508108,SE,35,SP,Buritama,16841,3 - 10001 até 20000
3508207,SE,35,SP,Buritizal,4408,1 - Até 5000
3508306,SE,35,SP,Cabrália Paulista,4352,1 - Até 5000
3508405,SE,35,SP,Cabreúva,47877,4 - 20001 até 50000
3508504,SE,35,SP,Caçapava,92587,5 - 50001 até 100000
3508603,SE,35,SP,Cachoeira Paulista,32773,4 - 20001 até 50000
3508702,SE,35,SP,Caconde,19025,3 - 10001 até 20000
3508801,SE,35,SP,Cafelândia,17645,3 - 10001 até 20000
3508900,SE,35,SP,Caiabu,4211,1 - Até 5000
3509007,SE,35,SP,Caieiras,98223,5 - 50001 até 100000
3509106,SE,35,SP,Caiuá,5695,2 - 5001 até 10000
3509205,SE,35,SP,Cajamar,73921,5 - 50001 até 100000
3509254,SE,35,SP,Cajati,28870,4 - 20001 até 50000
3509304,SE,35,SP,Cajobi,10444,3 - 10001 até 20000
3509403,SE,35,SP,Cajuru,25655,4 - 20001 até 50000
3509452,SE,35,SP,Campina do Monte Alegre,5963,2 - 5001 até 10000
3509502,SE,35,SP,Campinas,1182429,7 - Maior que 500000
3509601,SE,35,SP,Campo Limpo Paulista,82520,5 - 50001 até 100000
3509700,SE,35,SP,Campos do Jordão,51454,5 - 50001 até 100000
3509809,SE,35,SP,Campos Novos Paulista,4900,1 - Até 5000
3509908,SE,35,SP,Cananéia,12609,3 - 10001 até 20000
3509957,SE,35,SP,Canas,4975,1 - Até 5000
3510005,SE,35,SP,Cândido Mota,31263,4 - 20001 até 50000
3510104,SE,35,SP,Cândido Rodrigues,2792,1 - Até 5000
3510153,SE,35,SP,Canitar,5025,2 - 5001 até 10000
3510203,SE,35,SP,Capão Bonito,47463,4 - 20001 até 50000
3510302,SE,35,SP,Capela do Alto,20005,4 - 20001 até 50000
3510401,SE,35,SP,Capivari,54298,5 - 50001 até 100000
3510500,SE,35,SP,Caraguatatuba,116786,6 - 100001 até 500000
3510609,SE,35,SP,Carapicuíba,396587,6 - 100001 até 500000
3510708,SE,35,SP,Cardoso,12328,3 - 10001 até 20000
3510807,SE,35,SP,Casa Branca,30144,4 - 20001 até 50000
3510906,SE,35,SP,Cássia dos Coqueiros,2591,1 - Até 5000
3511003,SE,35,SP,Castilho,20362,4 - 20001 até 50000
3511102,SE,35,SP,Catanduva,120691,6 - 100001 até 500000
3511201,SE,35,SP,Catiguá,7700,2 - 5001 até 10000
3511300,SE,35,SP,Cedral,8971,2 - 5001 até 10000
3511409,SE,35,SP,Cerqueira César,19495,3 - 10001 até 20000
3511508,SE,35,SP,Cerquilho,46733,4 - 20001 até 50000
3511607,SE,35,SP,Cesário Lange,17587,3 - 10001 até 20000
3511706,SE,35,SP,Charqueada,16772,3 - 10001 até 20000
3511904,SE,35,SP,Clementina,8254,2 - 5001 até 10000
3512001,SE,35,SP,Colina,18376,3 - 10001 até 20000
3512100,SE,35,SP,Colômbia,6225,2 - 5001 até 10000
3512209,SE,35,SP,Conchal,27554,4 - 20001 até 50000
3512308,SE,35,SP,Conchas,17638,3 - 10001 até 20000
3512407,SE,35,SP,Cordeirópolis,23793,4 - 20001 até 50000
3512506,SE,35,SP,Coroados,5885,2 - 5001 até 10000
3512605,SE,35,SP,Coronel Macedo,4840,1 - Até 5000
3512704,SE,35,SP,Corumbataí,4054,1 - Até 5000
3512803,SE,35,SP,Cosmópolis,69086,5 - 50001 até 100000
3512902,SE,35,SP,Cosmorama,7374,2 - 5001 até 10000
3513009,SE,35,SP,Cotia,237750,6 - 100001 até 500000
3513108,SE,35,SP,Cravinhos,34651,4 - 20001 até 50000
3513207,SE,35,SP,Cristais Paulista,8424,2 - 5001 até 10000
3513306,SE,35,SP,Cruzália,2161,1 - Até 5000
3513405,SE,35,SP,Cruzeiro,81724,5 - 50001 até 100000
3513504,SE,35,SP,Cubatão,128748,6 - 100001 até 500000
3513603,SE,35,SP,Cunha,21929,4 - 20001 até 50000
3513702,SE,35,SP,Descalvado,33346,4 - 20001 até 50000
3513801,SE,35,SP,Diadema,417869,6 - 100001 até 500000
3513850,SE,35,SP,Dirce Reis,1785,1 - Até 5000
3513900,SE,35,SP,Divinolândia,11384,3 - 10001 até 20000
3514007,SE,35,SP,Dobrada,8744,2 - 5001 até 10000
3514106,SE,35,SP,Dois Córregos,26891,4 - 20001 até 50000
3514205,SE,35,SP,Dolcinópolis,2136,1 - Até 5000
3514304,SE,35,SP,Dourado,8909,2 - 5001 até 10000
3514403,SE,35,SP,Dracena,46324,4 - 20001 até 50000
3514502,SE,35,SP,Duartina,12549,3 - 10001 até 20000
3514601,SE,35,SP,Dumont,9468,2 - 5001 até 10000
3514700,SE,35,SP,Echaporã,6247,2 - 5001 até 10000
3514809,SE,35,SP,Eldorado,15436,3 - 10001 até 20000
3514908,SE,35,SP,Elias Fausto,17393,3 - 10001 até 20000
3514924,SE,35,SP,Elisiário,3537,1 - Até 5000
3514957,SE,35,SP,Embaúba,2476,1 - Até 5000
3515004,SE,35,SP,Embu das Artes,267054,6 - 100001 até 500000
3515103,SE,35,SP,Embu-Guaçu,68270,5 - 50001 até 100000
3515129,SE,35,SP,Emilianópolis,3197,1 - Até 5000
3515152,SE,35,SP,Engenheiro Coelho,19497,3 - 10001 até 20000
3515186,SE,35,SP,Espírito Santo do Pinhal,44170,4 - 20001 até 50000
3515194,SE,35,SP,Espírito Santo do Turvo,4713,1 - Até 5000
3515202,SE,35,SP,Estrela dOeste,8466,2 - 5001 até 10000
3515301,SE,35,SP,Estrela do Norte,2769,1 - Até 5000
3515350,SE,35,SP,Euclides da Cunha Paulista,9559,2 - 5001 até 10000
3515400,SE,35,SP,Fartura,16028,3 - 10001 até 20000
3515509,SE,35,SP,Fernandópolis,68670,5 - 50001 até 100000
3515608,SE,35,SP,Fernando Prestes,5782,2 - 5001 até 10000
3515657,SE,35,SP,Fernão,1691,1 - Até 5000
3515707,SE,35,SP,Ferraz de Vasconcelos,188868,6 - 100001 até 500000
3515806,SE,35,SP,Flora Rica,1571,1 - Até 5000
3515905,SE,35,SP,Floreal,2982,1 - Até 5000
3516002,SE,35,SP,Flórida Paulista,14282,3 - 10001 até 20000
3516101,SE,35,SP,Florínia,2758,1 - Até 5000
3516200,SE,35,SP,Franca,347237,6 - 100001 até 500000
3516309,SE,35,SP,Francisco Morato,171602,6 - 100001 até 500000
3516408,SE,35,SP,Franco da Rocha,149502,6 - 100001 até 500000
3516507,SE,35,SP,Gabriel Monteiro,2791,1 - Até 5000
3516606,SE,35,SP,Gália,6776,2 - 5001 até 10000
3516705,SE,35,SP,Garça,44582,4 - 20001 até 50000
3516804,SE,35,SP,Gastão Vidigal,4683,1 - Até 5000
3516853,SE,35,SP,Gavião Peixoto,4739,1 - Até 5000
3516903,SE,35,SP,General Salgado,10951,3 - 10001 até 20000
3517000,SE,35,SP,Getulina,11362,3 - 10001 até 20000
3517109,SE,35,SP,Glicério,4800,1 - Até 5000
3517208,SE,35,SP,Guaiçara,11869,3 - 10001 até 20000
3517307,SE,35,SP,Guaimbê,5737,2 - 5001 até 10000
3517406,SE,35,SP,Guaíra,40287,4 - 20001 até 50000
3517505,SE,35,SP,Guapiaçu,20637,4 - 20001 até 50000
3517604,SE,35,SP,Guapiara,17640,3 - 10001 até 20000
3517703,SE,35,SP,Guará,21081,4 - 20001 até 50000
3517802,SE,35,SP,Guaraçaí,8466,2 - 5001 até 10000
3517901,SE,35,SP,Guaraci,10964,3 - 10001 até 20000
3518008,SE,35,SP,Guarani dOeste,2017,1 - Até 5000
3518107,SE,35,SP,Guarantã,6672,2 - 5001 até 10000
3518206,SE,35,SP,Guararapes,32654,4 - 20001 até 50000
3518305,SE,35,SP,Guararema,28978,4 - 20001 até 50000
3518404,SE,35,SP,Guaratinguetá,120417,6 - 100001 até 500000
3518503,SE,35,SP,Guareí,17551,3 - 10001 até 20000
3518602,SE,35,SP,Guariba,39216,4 - 20001 até 50000
3518701,SE,35,SP,Guarujá,315563,6 - 100001 até 500000
3518800,SE,35,SP,Guarulhos,1349113,7 - Maior que 500000
3518859,SE,35,SP,Guatapará,7546,2 - 5001 até 10000
3518909,SE,35,SP,Guzolândia,5179,2 - 5001 até 10000
3519006,SE,35,SP,Herculândia,9397,2 - 5001 até 10000
3519055,SE,35,SP,Holambra,14012,3 - 10001 até 20000
3519071,SE,35,SP,Hortolândia,222186,6 - 100001 até 500000
3519105,SE,35,SP,Iacanga,11343,3 - 10001 até 20000
3519204,SE,35,SP,Iacri,6434,2 - 5001 até 10000
3519253,SE,35,SP,Iaras,8484,2 - 5001 até 10000
3519303,SE,35,SP,Ibaté,34226,4 - 20001 até 50000
3519402,SE,35,SP,Ibirá,12096,3 - 10001 até 20000
3519501,SE,35,SP,Ibirarema,7540,2 - 5001 até 10000
3519600,SE,35,SP,Ibitinga,58715,5 - 50001 até 100000
3519709,SE,35,SP,Ibiúna,77566,5 - 50001 até 100000
3519808,SE,35,SP,Icém,8112,2 - 5001 até 10000
3519907,SE,35,SP,Iepê,8103,2 - 5001 até 10000
3520004,SE,35,SP,Igaraçu do Tietê,24596,4 - 20001 até 50000
3520103,SE,35,SP,Igarapava,30073,4 - 20001 até 50000
3520202,SE,35,SP,Igaratá,9443,2 - 5001 até 10000
3520301,SE,35,SP,Iguape,30644,4 - 20001 até 50000
3520400,SE,35,SP,Ilhabela,33354,4 - 20001 até 50000
3520426,SE,35,SP,Ilha Comprida,10656,3 - 10001 até 20000
3520442,SE,35,SP,Ilha Solteira,26540,4 - 20001 até 50000
3520509,SE,35,SP,Indaiatuba,239602,6 - 100001 até 500000
3520608,SE,35,SP,Indiana,4931,1 - Até 5000
3520707,SE,35,SP,Indiaporã,3951,1 - Até 5000
3520806,SE,35,SP,Inúbia Paulista,3933,1 - Até 5000
3520905,SE,35,SP,Ipaussu,14766,3 - 10001 até 20000
3521002,SE,35,SP,Iperó,34913,4 - 20001 até 50000
3521101,SE,35,SP,Ipeúna,7177,2 - 5001 até 10000
3521150,SE,35,SP,Ipiguá,5178,2 - 5001 até 10000
3521200,SE,35,SP,Iporanga,4299,1 - Até 5000
3521309,SE,35,SP,Ipuã,15932,3 - 10001 até 20000
3521408,SE,35,SP,Iracemápolis,23264,4 - 20001 até 50000
3521507,SE,35,SP,Irapuã,7878,2 - 5001 até 10000
3521606,SE,35,SP,Irapuru,8248,2 - 5001 até 10000
3521705,SE,35,SP,Itaberá,17879,3 - 10001 até 20000
3521804,SE,35,SP,Itaí,26526,4 - 20001 até 50000
3521903,SE,35,SP,Itajobi,15246,3 - 10001 até 20000
3522000,SE,35,SP,Itaju,3703,1 - Até 5000
3522109,SE,35,SP,Itanhaém,98629,5 - 50001 até 100000
3522158,SE,35,SP,Itaóca,3341,1 - Até 5000
3522208,SE,35,SP,Itapecerica da Serra,170927,6 - 100001 até 500000
3522307,SE,35,SP,Itapetininga,160070,6 - 100001 até 500000
3522406,SE,35,SP,Itapeva,93570,5 - 50001 até 100000
3522505,SE,35,SP,Itapevi,229502,6 - 100001 até 500000
3522604,SE,35,SP,Itapira,73844,5 - 50001 até 100000
3522653,SE,35,SP,Itapirapuã Paulista,4186,1 - Até 5000
3522703,SE,35,SP,Itápolis,42747,4 - 20001 até 50000
3522802,SE,35,SP,Itaporanga,15165,3 - 10001 até 20000
3522901,SE,35,SP,Itapuí,13618,3 - 10001 até 20000
3523008,SE,35,SP,Itapura,4802,1 - Até 5000
3523107,SE,35,SP,Itaquaquecetuba,360657,6 - 100001 até 500000
3523206,SE,35,SP,Itararé,50379,5 - 50001 até 100000
3523305,SE,35,SP,Itariri,17062,3 - 10001 até 20000
3523404,SE,35,SP,Itatiba,116503,6 - 100001 até 500000
3523503,SE,35,SP,Itatinga,20158,4 - 20001 até 50000
3523602,SE,35,SP,Itirapina,17589,3 - 10001 até 20000
3523701,SE,35,SP,Itirapuã,6405,2 - 5001 até 10000
3523800,SE,35,SP,Itobi,7853,2 - 5001 até 10000
3523909,SE,35,SP,Itu,170157,6 - 100001 até 500000
3524006,SE,35,SP,Itupeva,57031,5 - 50001 até 100000
3524105,SE,35,SP,Ituverava,41414,4 - 20001 até 50000
3524204,SE,35,SP,Jaborandi,6917,2 - 5001 até 10000
3524303,SE,35,SP,Jaboticabal,76563,5 - 50001 até 100000
3524402,SE,35,SP,Jacareí,229851,6 - 100001 até 500000
3524501,SE,35,SP,Jaci,6728,2 - 5001 até 10000
3524600,SE,35,SP,Jacupiranga,17900,3 - 10001 até 20000
3524709,SE,35,SP,Jaguariúna,54204,5 - 50001 até 100000
3524808,SE,35,SP,Jales,49110,4 - 20001 até 50000
3524907,SE,35,SP,Jambeiro,6305,2 - 5001 até 10000
3525003,SE,35,SP,Jandira,121492,6 - 100001 até 500000
3525102,SE,35,SP,Jardinópolis,42904,4 - 20001 até 50000
3525201,SE,35,SP,Jarinu,28540,4 - 20001 até 50000
3525300,SE,35,SP,Jaú,146338,6 - 100001 até 500000
3525409,SE,35,SP,Jeriquara,3202,1 - Até 5000
3525508,SE,35,SP,Joanópolis,12947,3 - 10001 até 20000
3525607,SE,35,SP,João Ramalho,4468,1 - Até 5000
3525706,SE,35,SP,José Bonifácio,36198,4 - 20001 até 50000
3525805,SE,35,SP,Júlio Mesquita,4733,1 - Até 5000
3525854,SE,35,SP,Jumirim,3237,1 - Até 5000
3525904,SE,35,SP,Jundiaí,409497,6 - 100001 até 500000
3526001,SE,35,SP,Junqueirópolis,20353,4 - 20001 até 50000
3526100,SE,35,SP,Juquiá,19192,3 - 10001 até 20000
3526209,SE,35,SP,Juquitiba,31027,4 - 20001 até 50000
3526308,SE,35,SP,Lagoinha,4943,1 - Até 5000
3526407,SE,35,SP,Laranjal Paulista,27890,4 - 20001 até 50000
3526506,SE,35,SP,Lavínia,11156,3 - 10001 até 20000
3526605,SE,35,SP,Lavrinhas,7150,2 - 5001 até 10000
3526704,SE,35,SP,Leme,101184,6 - 100001 até 500000
3526803,SE,35,SP,Lençóis Paulista,67185,5 - 50001 até 100000
3526902,SE,35,SP,Limeira,300911,6 - 100001 até 500000
3527009,SE,35,SP,Lindóia,7695,2 - 5001 até 10000
3527108,SE,35,SP,Lins,77021,5 - 50001 até 100000
3527207,SE,35,SP,Lorena,87980,5 - 50001 até 100000
3527256,SE,35,SP,Lourdes,2270,1 - Até 5000
3527306,SE,35,SP,Louveira,45922,4 - 20001 até 50000
3527405,SE,35,SP,Lucélia,21461,4 - 20001 até 50000
3527504,SE,35,SP,Lucianópolis,2381,1 - Até 5000
3527603,SE,35,SP,Luís Antônio,14021,3 - 10001 até 20000
3527702,SE,35,SP,Luiziânia,5633,2 - 5001 até 10000
3527801,SE,35,SP,Lupércio,4573,1 - Até 5000
3527900,SE,35,SP,Lutécia,2705,1 - Até 5000
3528007,SE,35,SP,Macatuba,17111,3 - 10001 até 20000
3528106,SE,35,SP,Macaubal,8086,2 - 5001 até 10000
3528205,SE,35,SP,Macedônia,3736,1 - Até 5000
3528304,SE,35,SP,Magda,3185,1 - Até 5000
3528403,SE,35,SP,Mairinque,46567,4 - 20001 até 50000
3528502,SE,35,SP,Mairiporã,95601,5 - 50001 até 100000
3528601,SE,35,SP,Manduri,9714,2 - 5001 até 10000
3528700,SE,35,SP,Marabá Paulista,5611,2 - 5001 até 10000
3528809,SE,35,SP,Maracaí,13981,3 - 10001 até 20000
3528858,SE,35,SP,Marapoama,2949,1 - Até 5000
3528908,SE,35,SP,Mariápolis,4087,1 - Até 5000
3529005,SE,35,SP,Marília,235234,6 - 100001 até 500000
3529104,SE,35,SP,Marinópolis,2140,1 - Até 5000
3529203,SE,35,SP,Martinópolis,26123,4 - 20001 até 50000
3529302,SE,35,SP,Matão,82307,5 - 50001 até 100000
3529401,SE,35,SP,Mauá,462005,6 - 100001 até 500000
3529500,SE,35,SP,Mendonça,5302,2 - 5001 até 10000
3529609,SE,35,SP,Meridiano,3892,1 - Até 5000
3529658,SE,35,SP,Mesópolis,1926,1 - Até 5000
3529708,SE,35,SP,Miguelópolis,21973,4 - 20001 até 50000
3529807,SE,35,SP,Mineiros do Tietê,12812,3 - 10001 até 20000
3529906,SE,35,SP,Miracatu,20288,4 - 20001 até 50000
3530003,SE,35,SP,Mira Estrela,3045,1 - Até 5000
3530102,SE,35,SP,Mirandópolis,29315,4 - 20001 até 50000
3530201,SE,35,SP,Mirante do Paranapanema,18130,3 - 10001 até 20000
3530300,SE,35,SP,Mirassol,58760,5 - 50001 até 100000
3530409,SE,35,SP,Mirassolândia,4758,1 - Até 5000
3530508,SE,35,SP,Mococa,68994,5 - 50001 até 100000
3530607,SE,35,SP,Mogi das Cruzes,433901,6 - 100001 até 500000
3530706,SE,35,SP,Mogi Guaçu,149396,6 - 100001 até 500000
3530805,SE,35,SP,Mogi Mirim,92365,5 - 50001 até 100000
3530904,SE,35,SP,Mombuca,3470,1 - Até 5000
3531001,SE,35,SP,Monções,2249,1 - Até 5000
3531100,SE,35,SP,Mongaguá,54257,5 - 50001 até 100000
3531209,SE,35,SP,Monte Alegre do Sul,7871,2 - 5001 até 10000
3531308,SE,35,SP,Monte Alto,49979,4 - 20001 até 50000
3531407,SE,35,SP,Monte Aprazível,24393,4 - 20001 até 50000
3531506,SE,35,SP,Monte Azul Paulista,19234,3 - 10001 até 20000
3531605,SE,35,SP,Monte Castelo,4190,1 - Até 5000
3531704,SE,35,SP,Monteiro Lobato,4549,1 - Até 5000
3531803,SE,35,SP,Monte Mor,57240,5 - 50001 até 100000
3531902,SE,35,SP,Morro Agudo,32220,4 - 20001 até 50000
3532009,SE,35,SP,Morungaba,13232,3 - 10001 até 20000
3532058,SE,35,SP,Motuca,4676,1 - Até 5000
3532108,SE,35,SP,Murutinga do Sul,4453,1 - Até 5000
3532157,SE,35,SP,Nantes,3049,1 - Até 5000
3532207,SE,35,SP,Narandiba,4746,1 - Até 5000
3532306,SE,35,SP,Natividade da Serra,6754,2 - 5001 até 10000
3532405,SE,35,SP,Nazaré Paulista,18121,3 - 10001 até 20000
3532504,SE,35,SP,Neves Paulista,8999,2 - 5001 até 10000
3532603,SE,35,SP,Nhandeara,11398,3 - 10001 até 20000
3532702,SE,35,SP,Nipoã,4994,1 - Até 5000
3532801,SE,35,SP,Nova Aliança,6733,2 - 5001 até 10000
3532827,SE,35,SP,Nova Campina,9504,2 - 5001 até 10000
3532843,SE,35,SP,Nova Canaã Paulista,1978,1 - Até 5000
3532868,SE,35,SP,Nova Castilho,1239,1 - Até 5000
3532900,SE,35,SP,Nova Europa,10755,3 - 10001 até 20000
3533007,SE,35,SP,Nova Granada,21071,4 - 20001 até 50000
3533106,SE,35,SP,Nova Guataporanga,2304,1 - Até 5000
3533205,SE,35,SP,Nova Independência,3745,1 - Até 5000
3533254,SE,35,SP,Novais,5527,2 - 5001 até 10000
3533304,SE,35,SP,Nova Luzitânia,3953,1 - Até 5000
3533403,SE,35,SP,Nova Odessa,58227,5 - 50001 até 100000
3533502,SE,35,SP,Novo Horizonte,40225,4 - 20001 até 50000
3533601,SE,35,SP,Nuporanga,7341,2 - 5001 até 10000
3533700,SE,35,SP,Ocauçu,4308,1 - Até 5000
3533809,SE,35,SP,Óleo,2583,1 - Até 5000
3533908,SE,35,SP,Olímpia,54037,5 - 50001 até 100000
3534005,SE,35,SP,Onda Verde,4286,1 - Até 5000
3534104,SE,35,SP,Oriente,6473,2 - 5001 até 10000
3534203,SE,35,SP,Orindiúva,6731,2 - 5001 até 10000
3534302,SE,35,SP,Orlândia,43306,4 - 20001 até 50000
3534401,SE,35,SP,Osasco,697886,7 - Maior que 500000
3534500,SE,35,SP,Oscar Bressane,2616,1 - Até 5000
3534609,SE,35,SP,Osvaldo Cruz,32709,4 - 20001 até 50000
3534708,SE,35,SP,Ourinhos,111813,6 - 100001 até 500000
3534757,SE,35,SP,Ouroeste,9897,2 - 5001 até 10000
3534807,SE,35,SP,Ouro Verde,8440,2 - 5001 até 10000
3534906,SE,35,SP,Pacaembu,14086,3 - 10001 até 20000
3535002,SE,35,SP,Palestina,12542,3 - 10001 até 20000
3535101,SE,35,SP,Palmares Paulista,12730,3 - 10001 até 20000
3535200,SE,35,SP,Palmeira dOeste,9496,2 - 5001 até 10000
3535309,SE,35,SP,Palmital,22196,4 - 20001 até 50000
3535408,SE,35,SP,Panorama,15619,3 - 10001 até 20000
3535507,SE,35,SP,Paraguaçu Paulista,45255,4 - 20001 até 50000
3535606,SE,35,SP,Paraibuna,18206,3 - 10001 até 20000
3535705,SE,35,SP,Paraíso,6369,2 - 5001 até 10000
3535804,SE,35,SP,Paranapanema,19730,3 - 10001 até 20000
3535903,SE,35,SP,Paranapuã,4051,1 - Até 5000
3536000,SE,35,SP,Parapuã,11073,3 - 10001 até 20000
3536109,SE,35,SP,Pardinho,6259,2 - 5001 até 10000
3536208,SE,35,SP,Pariquera-Açu,19537,3 - 10001 até 20000
3536257,SE,35,SP,Parisi,2150,1 - Até 5000
3536307,SE,35,SP,Patrocínio Paulista,14351,3 - 10001 até 20000
3536406,SE,35,SP,Paulicéia,7147,2 - 5001 até 10000
3536505,SE,35,SP,Paulínia,102499,6 - 100001 até 500000
3536570,SE,35,SP,Paulistânia,1841,1 - Até 5000
3536604,SE,35,SP,Paulo de Faria,8953,2 - 5001 até 10000
3536703,SE,35,SP,Pederneiras,45708,4 - 20001 até 50000
3536802,SE,35,SP,Pedra Bela,6078,2 - 5001 até 10000
3536901,SE,35,SP,Pedranópolis,2547,1 - Até 5000
3537008,SE,35,SP,Pedregulho,16645,3 - 10001 até 20000
3537107,SE,35,SP,Pedreira,46598,4 - 20001 até 50000
3537156,SE,35,SP,Pedrinhas Paulista,3087,1 - Até 5000
3537206,SE,35,SP,Pedro de Toledo,11136,3 - 10001 até 20000
3537305,SE,35,SP,Penápolis,62738,5 - 50001 até 100000
3537404,SE,35,SP,Pereira Barreto,25790,4 - 20001 até 50000
3537503,SE,35,SP,Pereiras,8410,2 - 5001 até 10000
3537602,SE,35,SP,Peruíbe,66572,5 - 50001 até 100000
3537701,SE,35,SP,Piacatu,5846,2 - 5001 até 10000
3537800,SE,35,SP,Piedade,55092,5 - 50001 até 100000
3537909,SE,35,SP,Pilar do Sul,28718,4 - 20001 até 50000
3538006,SE,35,SP,Pindamonhangaba,164000,6 - 100001 até 500000
3538105,SE,35,SP,Pindorama,16656,3 - 10001 até 20000
3538204,SE,35,SP,Pinhalzinho,14763,3 - 10001 até 20000
3538303,SE,35,SP,Piquerobi,3693,1 - Até 5000
3538501,SE,35,SP,Piquete,13976,3 - 10001 até 20000
3538600,SE,35,SP,Piracaia,26991,4 - 20001 até 50000
3538709,SE,35,SP,Piracicaba,397322,6 - 100001 até 500000
3538808,SE,35,SP,Piraju,29790,4 - 20001 até 50000
3538907,SE,35,SP,Pirajuí,24973,4 - 20001 até 50000
3539004,SE,35,SP,Pirangi,11323,3 - 10001 até 20000
3539103,SE,35,SP,Pirapora do Bom Jesus,18174,3 - 10001 até 20000
3539202,SE,35,SP,Pirapozinho,27021,4 - 20001 até 50000
3539301,SE,35,SP,Pirassununga,75474,5 - 50001 até 100000
3539400,SE,35,SP,Piratininga,13335,3 - 10001 até 20000
3539509,SE,35,SP,Pitangueiras,38889,4 - 20001 até 50000
3539608,SE,35,SP,Planalto,5067,2 - 5001 até 10000
3539707,SE,35,SP,Platina,3488,1 - Até 5000
3539806,SE,35,SP,Poá,115488,6 - 100001 até 500000
3539905,SE,35,SP,Poloni,5935,2 - 5001 até 10000
3540002,SE,35,SP,Pompéia,21674,4 - 20001 até 50000
3540101,SE,35,SP,Pongaí,3480,1 - Até 5000
3540200,SE,35,SP,Pontal,47638,4 - 20001 até 50000
3540259,SE,35,SP,Pontalinda,4519,1 - Até 5000
3540309,SE,35,SP,Pontes Gestal,2594,1 - Até 5000
3540408,SE,35,SP,Populina,4240,1 - Até 5000
3540507,SE,35,SP,Porangaba,9565,2 - 5001 até 10000
